DUASN110512F01001-1_336832,DUA800850009,11186,10512,0
DUASN110510F01001-1_336833,DUA800850009,11186,10510,0
DUASN110516F01001-1_336834,DUA800850009,11186,10516,0
DUASN110526F01001-1_336835,DUA800850009,11186,10526,0
DUASN110524F01001-1_336836,DUA800850009,11186,10524,0
DUASN110518F01001-1_336837,DUA800850009,11186,10518,0
DUASN110940F01001-1_336838,DUA800850009,11186,10940,0
DUASN111610F01001-1_336839,DUA800850009,11182,11610,0
DUASN111612F01001-1_336840,DUA800850009,11181,11612,0
DUASN110938F01001-1_336841,DUA800850009,11186,10938,0
DUASN110932F01001-1_336842,DUA800850009,11186,10932,0
DUASN110934F01001-1_336843,DUA800850009,11186,10934,0
DUASN110942F01001-1_336844,DUA800850009,11186,10942,0
DUASN112348F01001-1_336845,DUA800850009,11185,12348,0
DUASN112342F01001-1_336846,DUA800850009,11181,12342,0
DUASN112344F01001-1_336847,DUA800850009,11181,12344,0
DUASN110944F01001-1_336848,DUA800850009,11186,10944,0
DUASN111928F01001-1_336849,DUA800850009,11181,11928,0
DUASN112346F01001-1_336850,DUA800850009,11181,12346,0
DUASN110936F01001-1_336851,DUA800850009,11186,10936,0
DUASN111620F01001-1_336852,DUA800850009,11181,11620,0
DUASN111622F01001-1_336853,DUA800850009,11181,11622,0
DUASN111616F01001-1_336854,DUA800850009,11181,11616,0
DUASN110844F01001-1_336855,DUA800850009,11186,10844,0
DUASN110838F02001-1_336856,DUA800850009,11186,10838,0
DUASN110840F01001-1_336857,DUA800850009,11186,10840,0
DUASN111618F01001-1_336858,DUA800850009,11181,11618,0
DUASN111626F01001-1_336859,DUA800850009,11181,11626,0
DUASN111628F01001-1_336860,DUA800850009,11181,11628,0
DUASN111614F01001-1_336861,DUA800850009,11181,11614,0
DUASN111624F01001-1_336862,DUA800850009,11181,11624,0
DUASN111630F01001-1_336863,DUA800850009,11181,11630,0
DUASN111632F01001-1_336864,DUA800850009,11181,11632,0
DUASN112350F01001-1_336865,DUA800850009,11185,12350,0
DUASN112438F01001-1_336866,DUA800850009,11181,12438,0
DUASN112444F01001-1_336867,DUA800850009,11181,12444,0
DUASN112450F01001-1_336868,DUA800850009,11185,12450,0
DUASN112440F01001-1_336869,DUA800850009,11181,12440,0
DUASN112442F01001-1_336870,DUA800850009,11181,12442,0
DUASN112436F01001-1_336871,DUA800850009,11181,12436,0
DUASN112452F01001-1_336872,DUA800850009,11184,12452,0
DUASN112420F01001-1_336873,DUA800850009,11181,12420,0
DUASN112422F01001-1_336874,DUA800850009,11181,12422,0
DUASN112416F01001-1_336875,DUA800850009,11181,12416,0
DUASN112446F01001-1_336876,DUA800850009,11181,12446,0
DUASN112448F01001-1_336877,DUA800850009,11185,12448,0
DUASN112434F01001-1_336878,DUA800850009,11181,12434,0
DUASN112334F02001-1_336879,DUA800850009,11181,12334,0
DUASN112410F01001-1_336880,DUA800850009,11182,12410,0
DUASN112340F01001-1_336881,DUA800850009,11181,12340,0
DUASN112326F02001-1_336882,DUA800850009,11181,12326,0
DUASN112412F01001-1_336883,DUA800850009,11181,12412,0
DUASN112414F01001-1_336884,DUA800850009,11181,12414,0
DUASN112352F01001-1_336885,DUA800850009,11184,12352,0
DUASN112328F02001-1_336886,DUA800850009,11181,12328,0
DUASN112336F02001-1_336887,DUA800850009,11181,12336,0
DUASN112338F01001-1_336888,DUA800850009,11181,12338,0
DUASN112332F02001-1_336889,DUA800850009,11181,12332,0
DUASN112322F02001-1_336890,DUA800850009,11181,12322,0
DUASN112324F02001-1_336891,DUA800850009,11181,12324,0
DUASN112330F02001-1_336892,DUA800850009,11181,12330,0
DUASN111646F01001-1_336893,DUA800850009,11181,11646,0
DUASN111710F01001-1_336894,DUA800850009,11182,11710,0
DUASN111914F01001-1_336895,DUA800850009,11181,11914,0
DUASN111644F01001-1_336896,DUA800850009,11181,11644,0
DUASN111712F01001-1_336897,DUA800850009,11182,11712,0
DUASN111714F01001-1_336898,DUA800850009,11181,11714,0
DUASN111916F01001-1_336899,DUA800850009,11181,11916,0
DUASN111924F01001-1_336900,DUA800850009,11181,11924,0
DUASN111926F01001-1_336901,DUA800850009,11181,11926,0
DUASN111920F01001-1_336902,DUA800850009,11181,11920,0
DUASN111910F01001-1_336903,DUA800850009,11183,11910,0
DUASN111912F01001-1_336904,DUA800850009,11182,11912,0
DUASN111918F01001-1_336905,DUA800850009,11181,11918,0
DUASN111638F01001-1_336906,DUA800850009,11181,11638,0
DUASN111720F01001-1_336907,DUA800850009,11181,11720,0
DUASN111726F01001-1_336908,DUA800850009,11181,11726,0
DUASN111732F01001-1_336909,DUA800850009,11181,11732,0
DUASN111722F01001-1_336910,DUA800850009,11181,11722,0
DUASN111724F01001-1_336911,DUA800850009,11181,11724,0
DUASN111718F01001-1_336912,DUA800850009,11181,11718,0
DUASN111734F01001-1_336913,DUA800850009,11181,11734,0
DUASN111640F01001-1_336914,DUA800850009,11181,11640,0
DUASN111642F01001-1_336915,DUA800850009,11181,11642,0
DUASN111636F01001-1_336916,DUA800850009,11181,11636,0
DUASN111728F01001-1_336917,DUA800850009,11181,11728,0
DUASN111730F01001-1_336918,DUA800850009,11181,11730,0
DUASN111716F01001-1_336919,DUA800850009,11181,11716,0
DUASN111922F01001-1_336920,DUA800850009,11181,11922,0
DUASN110930F01001-1_336921,DUA800850009,11186,10930,0
DUASN110924F01001-1_336922,DUA800850009,11186,10924,0
DUASN110926F01001-1_336923,DUA800850009,11186,10926,0
DUASN110916F01001-1_336924,DUA800850009,11186,10916,0
DUASN110922F01001-1_336925,DUA800850009,11186,10922,0
DUASN110928F01001-1_336926,DUA800850009,11186,10928,0
DUASN110846F01001-1_336927,DUA800850009,11187,10846,0
DUASN110830F01001-1_336928,DUA800850009,11186,10830,0
DUASN110836F01001-1_336929,DUA800850009,11186,10836,0
DUASN110842F01001-1_336930,DUA800850009,11186,10842,0
DUASN110832F01001-1_336931,DUA800850009,11186,10832,0
DUASN110834F01001-1_336932,DUA800850009,11186,10834,0
DUASN110828F01001-1_336933,DUA800850009,11186,10828,0
DUASN110914F01001-1_336934,DUA800850009,11186,10914,0
DUASN111736F01001-1_336935,DUA800850009,11181,11736,0
DUASN111738F01001-1_336936,DUA800850009,11181,11738,0
DUASN111744F01001-1_336937,DUA800850009,11181,11744,0
DUASN111754F01001-1_336938,DUA800850009,11184,11754,0
DUASN111740F01001-1_336939,DUA800850009,11181,11740,0
DUASN111742F01001-1_336940,DUA800850009,11181,11742,0
DUASN111750F01001-1_336941,DUA800850009,11185,11750,0
DUASN111634F01001-1_336942,DUA800850009,11181,11634,0
DUASN110918F01001-1_336943,DUA800850009,11186,10918,0
DUASN110920F01001-1_336944,DUA800850009,11186,10920,0
DUASN111752F01001-1_336945,DUA800850009,11184,11752,0
DUASN111746F01001-1_336946,DUA800850009,11181,11746,0
DUASN111748F01001-1_336947,DUA800850009,11185,11748,0
DUASN112312F02001-1_336948,DUA800850009,11181,12312,0
DUASN112318F02001-1_336949,DUA800850009,11181,12318,0
DUASN112316F02001-1_336950,DUA800850009,11181,12316,0
DUASN112226F01001-1_336951,DUA800850009,11181,12226,0
DUASN112240F01001-1_336952,DUA800850009,11181,12240,0
DUASN112314F02001-1_336953,DUA800850009,11181,12314,0
DUASN112248F04001-1_336954,DUA800850009,10643,12248,0
DUASN112246F02001-1_336955,DUA800850009,11181,12246,0
DUASN111942F02001-1_336956,DUA800850009,11181,11942,0
DUASN112310F02001-1_336957,DUA800850009,11182,12310,0
DUASN112244F01001-1_336958,DUA800850009,11181,12244,0
DUASN112242F01001-1_336959,DUA800850009,11181,12242,0
DUASN112228F01001-1_336960,DUA800850009,11181,12228,0
DUASN110316F01001-1_336961,DUA800850009,11186,10316,0
DUASN110314F01001-1_336962,DUA800850009,11186,10314,0
DUASN112234F01001-1_336963,DUA800850009,11181,12234,0
DUASN110318F01001-1_336964,DUA800850009,11186,10318,0
DUASN110312F01001-1_336965,DUA800850009,11186,10312,0
DUASN110252F01001-1_336966,DUA800850009,11188,10252,0
DUASN112230F01001-1_336967,DUA800850009,11181,12230,0
DUASN112224F01001-1_336968,DUA800850009,11181,12224,0
DUASN112222F01001-1_336969,DUA800850009,11181,12222,0
DUASN112232F01001-1_336970,DUA800850009,11181,12232,0
DUASN112238F01001-1_336971,DUA800850009,11181,12238,0
DUASN112236F01001-1_336972,DUA800850009,11181,12236,0
DUASN112210F01001-1_336973,DUA800850009,11183,12210,0
DUASN111954F01001-1_336974,DUA800850009,11184,11954,0
DUASN112320F02001-1_336975,DUA800850009,11181,12320,0
DUASN112212F01001-1_336976,DUA800850009,11182,12212,0
DUASN111952F02001-1_336977,DUA800850009,11185,11952,0
DUASN111950F01001-1_336978,DUA800850009,11185,11950,0
DUASN112430F01001-1_336979,DUA800850009,11181,12430,0
DUASN112424F01001-1_336980,DUA800850009,11181,12424,0
DUASN112418F01001-1_336981,DUA800850009,11181,12418,0
DUASN112428F01001-1_336982,DUA800850009,11181,12428,0
DUASN112426F01001-1_336983,DUA800850009,11181,12426,0
DUASN112432F01001-1_336984,DUA800850009,11181,12432,0
DUASN112218F01001-1_336985,DUA800850009,11181,12218,0
DUASN111938F02001-1_336986,DUA800850009,11181,11938,0
DUASN111932F01001-1_336987,DUA800850009,11181,11932,0
DUASN111930F01001-1_336988,DUA800850009,11181,11930,0
DUASN111940F02001-1_336989,DUA800850009,11181,11940,0
DUASN111946F02001-1_336990,DUA800850009,11181,11946,0
DUASN111944F02001-1_336991,DUA800850009,11181,11944,0
DUASN112216F01001-1_336992,DUA800850009,11181,12216,0
DUASN112214F01001-1_336993,DUA800850009,11181,12214,0
DUASN112220F01001-1_336994,DUA800850009,11181,12220,0
DUASN111936F02001-1_336995,DUA800850009,11181,11936,0
DUASN111934F02001-1_336996,DUA800850009,11181,11934,0
DUASN111948F02001-1_336997,DUA800850009,11181,11948,0
DUASN110230F01001-1_336998,DUA800850009,11186,10230,0
DUASN110340F01001-1_336999,DUA800850009,11186,10340,0
DUASN110338F01001-1_337000,DUA800850009,11186,10338,0
DUASN110120F01001-1_337001,DUA800850009,11186,10120,0
DUASN110126F01001-1_337002,DUA800850009,11186,10126,0
DUASN110124F01001-1_337003,DUA800850009,11186,10124,0
DUASN110330F01001-1_337004,DUA800850009,11186,10330,0
DUASN110328F01001-1_337005,DUA800850009,11186,10328,0
DUASN110334F01001-1_337006,DUA800850009,11186,10334,0
DUASN110410F01001-1_337007,DUA800850009,11186,10410,0
DUASN110342F01001-1_337008,DUA800850009,11186,10342,0
DUASN110336F01001-1_337009,DUA800850009,11186,10336,0
DUASN110122F01001-1_337010,DUA800850009,11186,10122,0
DUASN110012F01001-1_337011,DUA800850009,10572,10012,0
DUASN110020F01001-1_337012,DUA800850009,10572,10020,0
DUASN110018F01001-1_337013,DUA800850009,10572,10018,0
DUASN110114F01001-1_337014,DUA800850009,11186,10114,0
DUASN110022F01001-1_337015,DUA800850009,10572,10022,0
DUASN110016F01001-1_337016,DUA800850009,10572,10016,0
DUASN110136F01001-1_337017,DUA800850009,11186,10136,0
DUASN110134F01001-1_337018,DUA800850009,11186,10134,0
DUASN110128F01001-1_337019,DUA800850009,11186,10128,0
DUASN110118F01001-1_337020,DUA800850009,11186,10118,0
DUASN110132F01001-1_337021,DUA800850009,11186,10132,0
DUASN110130F01001-1_337022,DUA800850009,11186,10130,0
DUASN110234F01001-1_337023,DUA800850009,11186,10234,0
DUASN110232F01001-1_337024,DUA800850009,11186,10232,0
DUASN110238F01001-1_337025,DUA800850009,11186,10238,0
DUASN110248F01001-1_337026,DUA800850009,11189,10248,0
DUASN110246F01001-1_337027,DUA800850009,11187,10246,0
DUASN110240F01001-1_337028,DUA800850009,11186,10240,0
DUASN110320F01001-1_337029,DUA800850009,11186,10320,0
DUASN110326F01001-1_337030,DUA800850009,11186,10326,0
DUASN110324F01001-1_337031,DUA800850009,11186,10324,0
DUASN110236F01001-1_337032,DUA800850009,11186,10236,0
DUASN110250F01001-1_337033,DUA800850009,11189,10250,0
DUASN110322F01001-1_337034,DUA800850009,11186,10322,0
DUASN110242F01001-1_337035,DUA800850009,11186,10242,0
DUASN110424F01001-1_337036,DUA800850009,11186,10424,0
DUASN110430F01001-1_337037,DUA800850009,11186,10430,0
DUASN110428F01001-1_337038,DUA800850009,11186,10428,0
DUASN110332F01001-1_337039,DUA800850009,11186,10332,0
DUASN110412F01001-1_337040,DUA800850009,11186,10412,0
DUASN110426F01001-1_337041,DUA800850009,11186,10426,0
DUASN110420F01001-1_337042,DUA800850009,11186,10420,0
DUASN110418F01001-1_337043,DUA800850009,11186,10418,0
DUASN110244F01001-1_337044,DUA800850009,11186,10244,0
DUASN110422F01001-1_337045,DUA800850009,11186,10422,0
DUASN110416F01001-1_337046,DUA800850009,11186,10416,0
DUASN110414F01001-1_337047,DUA800850009,11186,10414,0
DUASN111615F01001-1_337048,DUA800850009,11181,11615,1
DUASN111629F01001-1_337049,DUA800850009,11181,11629,1
DUASN110939F01001-1_337050,DUA800850009,11186,10939,1
DUASN110937F01001-1_337051,DUA800850009,11186,10937,1
DUASN111627F01001-1_337052,DUA800850009,11181,11627,1
DUASN111625F01001-1_337053,DUA800850009,11181,11625,1
DUASN111619F01001-1_337054,DUA800850009,11181,11619,1
DUASN111633F01001-1_337055,DUA800850009,11181,11633,1
DUASN111631F01001-1_337056,DUA800850009,11181,11631,1
DUASN110933F01001-1_337057,DUA800850009,11186,10933,1
DUASN111927F01001-1_337058,DUA800850009,11181,11927,1
DUASN110955F01001-1_337059,DUA800850009,11184,10955,1
DUASN112351F01001-1_337060,DUA800850009,11185,12351,1
DUASN112349F01001-1_337061,DUA800850009,11185,12349,1
DUASN110943F01001-1_337062,DUA800850009,11186,10943,1
DUASN110941F01001-1_337063,DUA800850009,11186,10941,1
DUASN110935F01001-1_337064,DUA800850009,11186,10935,1
DUASN111613F01001-1_337065,DUA800850009,11182,11613,1
DUASN111611F01001-1_337066,DUA800850009,11182,11611,1
DUASN111617F01001-1_337067,DUA800850009,11181,11617,1
DUASN110847F01001-1_337068,DUA800850009,11187,10847,1
DUASN110925F01001-1_337069,DUA800850009,11186,10925,1
DUASN110835F01001-1_337070,DUA800850009,11186,10835,1
DUASN110833F01001-1_337071,DUA800850009,11186,10833,1
DUASN110923F01001-1_337072,DUA800850009,11186,10923,1
DUASN110921F01001-1_337073,DUA800850009,11186,10921,1
DUASN110915F01001-1_337074,DUA800850009,11186,10915,1
DUASN110929F01001-1_337075,DUA800850009,11186,10929,1
DUASN110927F01001-1_337076,DUA800850009,11186,10927,1
DUASN110829F01001-1_337077,DUA800850009,11186,10829,1
DUASN110931F01001-1_337078,DUA800850009,11186,10931,1
DUASN110841F01001-1_337079,DUA800850009,11186,10841,1
DUASN111623F01001-1_337080,DUA800850009,11181,11623,1
DUASN111621F01001-1_337081,DUA800850009,11181,11621,1
DUASN110839F01001-1_337082,DUA800850009,11186,10839,1
DUASN110837F01001-1_337083,DUA800850009,11186,10837,1
DUASN110831F01001-1_337084,DUA800850009,11186,10831,1
DUASN110845F01001-1_337085,DUA800850009,11186,10845,1
DUASN110843F01001-1_337086,DUA800850009,11186,10843,1
DUASN112451F01001-1_337087,DUA800850009,11185,12451,1
DUASN112449F01001-1_337088,DUA800850009,11185,12449,1
DUASN112423F01001-1_337089,DUA800850009,11181,12423,1
DUASN112437F01001-1_337090,DUA800850009,11181,12437,1
DUASN112455F01001-1_337091,DUA800850009,11184,12455,1
DUASN112441F01001-1_337092,DUA800850009,11181,12441,1
DUASN112439F01001-1_337093,DUA800850009,11181,12439,1
DUASN112453F01001-1_337094,DUA800850009,11185,12453,1
DUASN112447F01001-1_337095,DUA800850009,11181,12447,1
DUASN111719F01001-1_337096,DUA800850009,11181,11719,1
DUASN111725F01001-1_337097,DUA800850009,11181,11725,1
DUASN111731F01001-1_337098,DUA800850009,11181,11731,1
DUASN111713F01001-1_337099,DUA800850009,11182,11713,1
DUASN111727F01001-1_337100,DUA800850009,11181,11727,1
DUASN111729F01001-1_337101,DUA800850009,11181,11729,1
DUASN111715F01001-1_337102,DUA800850009,11181,11715,1
DUASN111721F01001-1_337103,DUA800850009,11181,11721,1
DUASN111723F01001-1_337104,DUA800850009,11181,11723,1
DUASN111717F01001-1_337105,DUA800850009,11181,11717,1
DUASN112445F01001-1_337106,DUA800850009,11181,12445,1
DUASN112411F01001-1_337107,DUA800850009,11182,12411,1
DUASN112355F01001-1_337108,DUA800850009,11184,12355,1
DUASN112329F02001-1_337109,DUA800850009,11181,12329,1
DUASN112343F01001-1_337110,DUA800850009,11181,12343,1
DUASN112415F01001-1_337111,DUA800850009,11181,12415,1
DUASN112347F01001-1_337112,DUA800850009,11181,12347,1
DUASN112345F01001-1_337113,DUA800850009,11181,12345,1
DUASN112413F01001-1_337114,DUA800850009,11182,12413,1
DUASN112353F01001-1_337115,DUA800850009,11184,12353,1
DUASN112331F02001-1_337116,DUA800850009,11181,12331,1
DUASN112337F01001-1_337117,DUA800850009,11181,12337,1
DUASN112335F02001-1_337118,DUA800850009,11181,12335,1
DUASN112443F01001-1_337119,DUA800850009,11181,12443,1
DUASN112417F01001-1_337120,DUA800850009,11181,12417,1
DUASN112341F01001-1_337121,DUA800850009,11181,12341,1
DUASN112327F02001-1_337122,DUA800850009,11181,12327,1
DUASN112325F02001-1_337123,DUA800850009,11181,12325,1
DUASN112339F01001-1_337124,DUA800850009,11181,12339,1
DUASN112333F02001-1_337125,DUA800850009,11181,12333,1
DUASN110913F01001-1_337126,DUA800850009,11186,10913,1
DUASN110437F01001-1_337127,DUA800850009,11186,10437,1
DUASN110439F01001-1_337128,DUA800850009,11186,10439,1
DUASN110441F01001-1_337129,DUA800850009,11186,10441,1
DUASN110443F01001-1_337130,DUA800850009,11186,10443,1
DUASN110445F01001-1_337131,DUA800850009,11186,10445,1
DUASN110447F01001-1_337132,DUA800850009,11187,10447,1
DUASN110449F01001-1_337133,DUA800850009,11187,10449,1
DUASN110451F01001-1_337134,DUA800850009,11189,10451,1
DUASN110453F01001-1_337135,DUA800850009,11188,10453,1
DUASN110455F01001-1_337136,DUA800850009,11188,10455,1
DUASN110511F01001-1_337137,DUA800850009,11186,10511,1
DUASN110513F01001-1_337138,DUA800850009,11186,10513,1
DUASN110515F01001-1_337139,DUA800850009,11186,10515,1
DUASN110517F01001-1_337140,DUA800850009,11186,10517,1
DUASN110519F01001-1_337141,DUA800850009,11186,10519,1
DUASN110521F01001-1_337142,DUA800850009,11186,10521,1
DUASN110523F01001-1_337143,DUA800850009,11186,10523,1
DUASN110525F01001-1_337144,DUA800850009,11186,10525,1
DUASN110527F01001-1_337145,DUA800850009,11186,10527,1
DUASN110529F01001-1_337146,DUA800850009,11186,10529,1
DUASN110531F01001-1_337147,DUA800850009,11186,10531,1
DUASN110533F01001-1_337148,DUA800850009,11186,10533,1
DUASN110535F01001-1_337149,DUA800850009,11186,10535,1
DUASN110537F01001-1_337150,DUA800850009,11186,10537,1
DUASN110539F01001-1_337151,DUA800850009,11186,10539,1
DUASN110541F01001-1_337152,DUA800850009,11186,10541,1
DUASN110543F01001-1_337153,DUA800850009,11186,10543,1
DUASN110545F01001-1_337154,DUA800850009,10576,10545,1
DUASN110547F01001-1_337155,DUA800850009,11187,10547,1
DUASN110549F01001-1_337156,DUA800850009,11187,10549,1
DUASN110613F01001-1_337157,DUA800850009,11186,10613,1
DUASN110615F01001-1_337158,DUA800850009,11186,10615,1
DUASN110617F01001-1_337159,DUA800850009,11186,10617,1
DUASN110619F01001-1_337160,DUA800850009,11186,10619,1
DUASN110621F01001-1_337161,DUA800850009,11186,10621,1
DUASN110623F01001-1_337162,DUA800850009,11186,10623,1
DUASN110625F01001-1_337163,DUA800850009,11186,10625,1
DUASN110627F01001-1_337164,DUA800850009,11186,10627,1
DUASN110629F01001-1_337165,DUA800850009,11186,10629,1
DUASN111921F01001-1_337166,DUA800850009,11181,11921,1
DUASN111919F01001-1_337167,DUA800850009,11181,11919,1
DUASN111739F01001-1_337168,DUA800850009,11181,11739,1
DUASN111753F01001-1_337169,DUA800850009,11185,11753,1
DUASN111925F01001-1_337170,DUA800850009,11181,11925,1
DUASN111911F01001-1_337171,DUA800850009,11182,11911,1
DUASN111755F01001-1_337172,DUA800850009,11184,11755,1
DUASN111923F01001-1_337173,DUA800850009,11181,11923,1
DUASN111917F01001-1_337174,DUA800850009,11181,11917,1
DUASN111741F01001-1_337175,DUA800850009,11181,11741,1
DUASN111747F01001-1_337176,DUA800850009,11181,11747,1
DUASN111745F01001-1_337177,DUA800850009,11181,11745,1
DUASN110919F01001-1_337178,DUA800850009,11186,10919,1
DUASN110917F01001-1_337179,DUA800850009,11186,10917,1
DUASN111751F01001-1_337180,DUA800850009,11185,11751,1
DUASN111737F01001-1_337181,DUA800850009,11181,11737,1
DUASN111735F01001-1_337182,DUA800850009,11181,11735,1
DUASN111749F01001-1_337183,DUA800850009,11185,11749,1
DUASN111743F01001-1_337184,DUA800850009,11181,11743,1
DUASN111915F01001-1_337185,DUA800850009,11181,11915,1
DUASN110737F01001-1_337186,DUA800850009,11186,10737,1
DUASN110739F01001-1_337187,DUA800850009,10576,10739,1
DUASN111639F01001-1_337188,DUA800850009,11181,11639,1
DUASN110743F01001-1_337189,DUA800850009,11186,10743,1
DUASN110745F01001-1_337190,DUA800850009,11186,10745,1
DUASN110747F01001-1_337191,DUA800850009,11187,10747,1
DUASN110749F01001-1_337192,DUA800850009,11189,10749,1
DUASN110751F01001-1_337193,DUA800850009,11189,10751,1
DUASN110753F01001-1_337194,DUA800850009,11188,10753,1
DUASN111641F01001-1_337195,DUA800850009,11181,11641,1
DUASN111647F01001-1_337196,DUA800850009,11181,11647,1
DUASN111645F01001-1_337197,DUA800850009,11181,11645,1
DUASN111913F01001-1_337198,DUA800850009,11181,11913,1
DUASN111733F01001-1_337199,DUA800850009,11181,11733,1
DUASN111711F01001-1_337200,DUA800850009,11182,11711,1
DUASN111637F01001-1_337201,DUA800850009,11181,11637,1
DUASN111635F01001-1_337202,DUA800850009,11181,11635,1
DUASN111649F01001-1_337203,DUA800850009,11185,11649,1
